0.0	1
0.005	1
0.009	2
0.011	1
0.016	2
0.02	1
0.024	1
0.025	1
0.029	2
0.038	1
0.04	1
0.041	2
0.049	2
0.052	1
0.056	1
0.059	2
0.061	2
0.062	1
0.064	1
0.07	2
0.074	1
0.079	1
0.08	1
0.081	1
0.083	1
0.087	1
0.091	1
0.095	1
0.098	1
0.099	4
0.103	1
0.108	1
0.109	1
0.11	1
0.112	1
0.116	1
0.119	2
0.12	1
0.122	2
0.124	2
0.125	1
0.13	1
0.136	1
0.137	1
0.139	1
0.143	1
0.146	1
0.15	1
0.155	1
0.157	1
0.162	1
0.164	1
0.165	1
0.17	1
0.173	1
0.174	2
0.177	2
0.179	1
0.183	2
0.185	1
0.187	1
0.188	1
0.189	2
0.19	1
0.191	2
0.192	2
0.196	1
0.197	1
0.199	1
0.202	1
0.203	1
0.204	1
0.205	1
0.206	1
0.207	1
0.208	1
0.21	1
0.212	1
0.215	1
0.22	1
0.221	1
0.223	1
0.224	2
0.227	1
0.23	2
0.239	1
0.24	1
0.243	1
0.244	1
0.245	1
0.247	1
0.248	1
0.25	1
0.255	1
0.256	2
0.257	1
0.264	1
0.266	1
0.267	1
0.268	1
0.275	2
0.277	1
0.281	1
0.286	1
0.287	1
0.289	1
0.292	2
0.293	1
0.294	1
0.295	1
0.296	1
0.299	1
0.3	1
0.301	1
0.305	1
0.307	1
0.309	2
0.312	1
0.313	3
0.314	1
0.315	1
0.317	1
0.318	1
0.319	1
0.322	1
0.325	1
0.328	1
0.329	1
0.331	1
0.333	1
0.334	1
0.336	1
0.337	1
0.34	2
0.341	2
0.343	1
0.344	2
0.346	1
0.348	1
0.352	1
0.357	1
0.359	1
0.36	1
0.362	1
0.368	1
0.37	1
0.372	2
0.373	1
0.374	1
0.376	1
0.38	2
0.381	1
0.382	1
0.383	2
0.385	1
0.386	1
0.391	1
0.396	1
0.397	2
0.398	3
0.399	1
0.4	1
0.402	1
0.404	1
0.409	2
0.413	2
0.414	1
0.417	1
0.418	1
0.42	1
0.422	1
0.423	2
0.427	1
0.428	1
0.434	1
0.436	1
0.437	2
0.441	1
0.445	1
0.446	1
0.447	1
0.453	2
0.456	2
0.462	2
0.463	1
0.465	3
0.469	1
0.47	1
0.472	1
0.476	1
0.477	1
0.486	2
0.487	1
0.501	1
0.502	1
0.504	1
0.506	2
0.507	1
0.508	1
0.509	3
0.51	2
0.511	2
0.512	1
0.518	1
0.519	2
0.521	1
0.524	1
0.525	1
0.526	2
0.53	1
0.534	1
0.536	1
0.537	1
0.538	1
0.544	1
0.547	2
0.548	1
0.549	3
0.553	2
0.556	2
0.561	1
0.563	1
0.573	1
0.577	2
0.579	2
0.583	2
0.586	1
0.591	2
0.592	1
0.597	1
0.604	1
0.606	1
0.607	1
0.611	1
0.613	1
0.615	1
0.617	1
0.618	1
0.62	1
0.624	1
0.627	1
0.63	3
0.631	3
0.633	1
0.634	1
0.641	1
0.643	1
0.644	1
0.646	1
0.652	2
0.655	2
0.656	1
0.658	1
0.659	3
0.666	1
0.667	1
0.67	1
0.671	1
0.672	1
0.673	2
0.676	3
0.677	1
0.678	1
0.682	1
0.683	1
0.685	1
0.688	1
0.69	1
0.691	1
0.692	1
0.694	2
0.697	3
0.7	1
0.701	1
0.702	1
0.704	1
0.709	1
0.711	1
0.712	1
0.719	2
0.721	1
0.723	1
0.724	1
0.729	1
0.731	1
0.732	2
0.733	1
0.736	1
0.743	1
0.744	2
0.749	1
0.75	2
0.753	1
0.754	1
0.757	1
0.761	1
0.77	1
0.773	1
0.774	1
0.777	1
0.782	1
0.784	1
0.788	1
0.79	1
0.791	1
0.792	2
0.794	3
0.795	2
0.802	2
0.804	1
0.805	2
0.806	1
0.809	1
0.814	1
0.815	1
0.816	1
0.817	1
0.818	1
0.82	1
0.822	2
0.829	1
0.83	1
0.835	1
0.836	1
0.838	1
0.841	1
0.843	1
0.844	2
0.845	3
0.848	1
0.853	1
0.855	1
0.857	1
0.858	1
0.859	2
0.862	2
0.863	1
0.867	1
0.868	1
0.872	1
0.873	1
0.874	2
0.875	2
0.879	1
0.882	1
0.884	1
0.891	1
0.895	1
0.896	3
0.897	3
0.899	1
0.903	1
0.906	1
0.914	1
0.919	2
0.92	2
0.922	1
0.923	1
0.926	1
0.927	3
0.93	2
0.931	1
0.932	1
0.934	1
0.937	2
0.941	1
0.942	1
0.946	1
0.948	1
0.949	1
0.954	1
0.955	2
0.957	1
0.958	1
0.96	1
0.961	1
0.962	1
0.963	1
0.965	1
0.968	1
0.974	1
0.976	3
0.977	1
0.979	1
0.981	1
0.983	2
0.985	1
0.987	1
0.988	1
0.998	1
0.999	1
