0.0	2
0.013	1
0.014	1
0.026	1
0.044	1
0.052	1
0.053	1
0.07	1
0.084	1
0.116	1
0.119	1
0.146	1
0.201	1
0.212	1
0.228	1
0.243	1
0.249	1
0.271	1
0.272	1
0.275	1
0.276	1
0.277	1
0.281	1
0.291	1
0.312	1
0.316	1
0.329	1
0.33	1
0.331	1
0.334	1
0.337	1
0.344	1
0.353	1
0.355	1
0.367	1
0.388	1
0.389	1
0.401	1
0.413	1
0.422	1
0.429	1
0.433	1
0.442	1
0.446	1
0.477	1
0.487	1
0.509	1
0.521	1
0.534	1
0.538	1
0.547	1
0.581	1
0.582	1
0.589	1
0.59	1
0.61	1
0.637	1
0.64	1
0.649	1
0.658	1
0.679	1
0.684	1
0.69	2
0.704	1
0.733	1
0.735	1
0.758	1
0.763	1
0.769	1
0.784	1
0.788	1
0.797	1
0.798	1
0.804	1
0.812	1
0.815	1
0.818	1
0.819	1
0.831	1
0.844	1
0.851	1
0.863	1
0.867	1
0.896	1
0.9	1
0.901	1
0.903	1
0.905	1
0.909	1
0.932	1
0.942	1
0.945	1
0.947	1
0.95	1
0.959	1
0.968	1
0.985	1
0.997	1
