0.0	3
0.01	7
0.02	6
0.03	3
0.04	6
0.05	12
0.06	3
0.07	4
0.08	2
0.09	7
0.1	3
0.11	4
0.12	6
0.13	6
0.14	6
0.15	7
0.16	4
0.17	6
0.18	6
0.19	1
0.2	4
0.21	7
0.22	1
0.23	5
0.24	4
0.25	5
0.26	5
0.27	6
0.28	5
0.29	4
0.3	4
0.31	2
0.32	8
0.33	7
0.34	8
0.35	4
0.36	5
0.37	4
0.38	2
0.39	7
0.4	5
0.41	5
0.42	4
0.43	5
0.44	8
0.45	7
0.46	4
0.47	2
0.48	6
0.49	5
0.5	3
0.51	3
0.52	4
0.53	6
0.54	4
0.55	5
0.56	4
0.57	1
0.58	5
0.59	9
0.6	1
0.61	11
0.62	7
0.63	3
0.64	8
0.65	4
0.66	6
0.67	2
0.68	8
0.69	7
0.7	3
0.71	2
0.72	3
0.73	3
0.74	3
0.75	5
0.76	5
0.77	4
0.78	6
0.79	9
0.8	8
0.81	5
0.82	6
0.83	6
0.84	5
0.85	4
0.86	5
0.87	4
0.88	5
0.89	3
0.9	6
0.91	4
0.92	3
0.93	3
0.94	9
0.95	10
0.96	4
0.97	5
0.98	8
0.99	2
1.0	1
