0.0	3
0.001	1
0.012	2
0.017	3
0.018	1
0.019	1
0.022	1
0.024	1
0.025	3
0.026	1
0.029	1
0.03	1
0.032	1
0.033	1
0.042	1
0.045	1
0.046	1
0.047	1
0.052	2
0.055	2
0.06	2
0.063	1
0.064	1
0.067	1
0.07	1
0.076	1
0.077	1
0.082	1
0.085	1
0.089	1
0.093	2
0.094	1
0.097	1
0.098	1
0.099	1
0.102	1
0.104	1
0.105	1
0.108	2
0.113	1
0.118	1
0.119	3
0.124	1
0.129	1
0.13	1
0.133	2
0.134	1
0.135	1
0.141	1
0.142	1
0.145	1
0.147	1
0.148	1
0.149	2
0.15	2
0.152	2
0.154	2
0.159	1
0.162	1
0.163	2
0.166	3
0.169	2
0.172	1
0.175	1
0.176	1
0.178	1
0.183	1
0.185	1
0.196	1
0.197	1
0.198	1
0.2	2
0.201	1
0.202	1
0.204	2
0.206	1
0.21	1
0.212	1
0.217	1
0.218	1
0.219	1
0.222	2
0.224	1
0.225	1
0.227	1
0.23	2
0.234	2
0.235	1
0.236	1
0.238	2
0.239	1
0.248	1
0.25	2
0.251	1
0.254	1
0.256	2
0.258	3
0.259	2
0.26	1
0.261	1
0.272	4
0.273	1
0.284	1
0.285	2
0.287	1
0.289	1
0.291	1
0.294	1
0.296	1
0.297	1
0.299	1
0.306	1
0.307	1
0.309	1
0.312	2
0.313	1
0.315	1
0.316	2
0.317	1
0.318	1
0.334	4
0.335	1
0.338	2
0.339	1
0.341	1
0.342	1
0.347	1
0.348	1
0.352	1
0.353	1
0.356	1
0.357	1
0.359	2
0.361	1
0.362	1
0.365	1
0.367	1
0.368	2
0.371	1
0.375	1
0.376	1
0.377	1
0.378	1
0.381	1
0.384	1
0.387	3
0.388	1
0.394	1
0.395	1
0.397	1
0.398	1
0.406	2
0.408	1
0.413	1
0.415	1
0.42	1
0.421	1
0.422	1
0.427	1
0.428	1
0.432	2
0.434	1
0.435	1
0.437	1
0.44	1
0.443	2
0.444	1
0.445	2
0.449	1
0.453	2
0.455	1
0.457	1
0.46	1
0.465	2
0.469	2
0.471	1
0.473	1
0.479	1
0.48	1
0.482	1
0.483	1
0.485	1
0.489	1
0.49	2
0.491	1
0.493	1
0.497	3
0.502	3
0.505	1
0.509	1
0.51	1
0.511	1
0.514	1
0.516	1
0.518	1
0.519	1
0.521	1
0.525	1
0.526	2
0.529	3
0.53	1
0.536	1
0.537	1
0.543	2
0.545	1
0.547	1
0.55	1
0.552	1
0.553	1
0.559	3
0.565	2
0.566	1
0.568	1
0.574	1
0.575	1
0.577	2
0.578	1
0.579	1
0.58	1
0.581	1
0.584	1
0.589	3
0.593	1
0.595	1
0.596	1
0.598	1
0.599	1
0.6	2
0.604	1
0.606	1
0.607	1
0.611	1
0.616	1
0.617	1
0.624	1
0.625	1
0.626	1
0.629	1
0.63	1
0.633	1
0.635	1
0.636	2
0.639	1
0.64	1
0.641	1
0.643	2
0.651	1
0.652	1
0.659	1
0.661	1
0.667	1
0.668	1
0.677	1
0.683	1
0.695	1
0.696	1
0.697	1
0.7	2
0.704	2
0.706	2
0.709	1
0.712	4
0.714	1
0.718	1
0.72	1
0.722	2
0.727	1
0.729	1
0.73	1
0.736	1
0.738	1
0.74	2
0.741	1
0.746	3
0.747	1
0.755	1
0.756	2
0.76	1
0.761	1
0.763	1
0.764	1
0.766	1
0.767	1
0.769	1
0.772	1
0.773	3
0.774	1
0.775	1
0.783	1
0.784	1
0.786	1
0.79	2
0.792	2
0.793	1
0.795	1
0.798	1
0.799	1
0.8	1
0.801	1
0.803	1
0.804	1
0.807	2
0.808	1
0.809	1
0.81	2
0.812	1
0.823	1
0.825	1
0.828	1
0.834	1
0.836	1
0.838	2
0.839	1
0.842	1
0.845	1
0.847	1
0.85	2
0.852	1
0.853	2
0.854	1
0.855	2
0.856	2
0.857	1
0.858	1
0.861	1
0.865	1
0.866	1
0.867	1
0.868	1
0.871	1
0.875	2
0.879	2
0.884	1
0.886	2
0.888	1
0.892	3
0.893	2
0.894	2
0.895	2
0.899	1
0.9	2
0.904	1
0.908	1
0.91	2
0.912	1
0.914	1
0.917	1
0.918	1
0.92	1
0.921	1
0.922	1
0.925	1
0.926	1
0.93	1
0.937	2
0.938	1
0.939	1
0.941	1
0.942	1
0.946	1
0.947	2
0.948	1
0.951	2
0.952	1
0.953	2
0.954	1
0.955	1
0.959	1
0.961	1
0.962	2
0.964	1
0.965	1
0.968	1
0.974	1
0.976	1
0.977	4
0.98	1
0.983	1
0.986	2
0.987	1
0.988	1
0.99	1
0.992	1
0.994	1
1.0	2
